Date-Time,Region,Facility,Entrance,Entries,Exits
3/6/18 12:00 AM,UC Berkeley,BANC Library,Bancroft,676,631
3/6/18 12:00 AM,UC Berkeley,BIOS Library,VLSB1,863,908
3/6/18 12:00 AM,UC Berkeley,BIOS Library,VLSB2,690,656
3/6/18 12:00 AM,UC Berkeley,CHEM Library,CHEM 2.9,0,0
3/6/18 12:00 AM,UC Berkeley,DOE Library,Doe North,1930,1817
3/6/18 12:00 AM,UC Berkeley,DOE Library,Doe South,1628,1682
3/6/18 12:00 AM,UC Berkeley,DOE STACKS,Moffit Corridor,1457,1375
3/6/18 12:00 AM,UC Berkeley,DOE STACKS,Stacks East,791,750
3/6/18 12:00 AM,UC Berkeley,EAL Library,EAL 2.9,0,0
3/6/18 12:00 AM,UC Berkeley,EART Library,Earth North,136,198
3/6/18 12:00 AM,UC Berkeley,EART Library,Earth South,198,137
3/6/18 12:00 AM,UC Berkeley,ENGI Library,ENGI,2007,1992
3/6/18 12:00 AM,UC Berkeley,ENVI Library,ENVI,1177,1180
3/6/18 12:00 AM,UC Berkeley,MATH Library,Math 2.9,0,0
3/6/18 12:00 AM,UC Berkeley,MOFF Library,Moffit Entry,4229,80
3/6/18 12:00 AM,UC Berkeley,MOFF Library,Moffit Exit,21,3751
3/6/18 12:00 AM,UC Berkeley,MOFF Library,Moffitt 4th,3672,3968
3/6/18 12:00 AM,UC Berkeley,MORR Library,Morrison,266,268
3/6/18 12:00 AM,UC Berkeley,NEWS Library,News,103,103
3/6/18 12:00 AM,UC Berkeley,OPTO Library,OPTO,152,149
3/6/18 12:00 AM,UC Berkeley,PUBL Library,PUBL_Back,99,97
3/6/18 12:00 AM,UC Berkeley,PUBL Library,PUBL_Front,59,67
3/6/18 12:00 AM,UC Berkeley,SOCR Library,SOCR,184,175
3/7/18 12:00 AM,,,Sensor 24,0,0
3/7/18 12:00 AM,,,Sensor 25,0,0
3/7/18 12:00 AM,UC Berkeley,BANC Library,Bancroft,649,709
3/7/18 12:00 AM,UC Berkeley,BIOS Library,VLSB1,881,1053
3/7/18 12:00 AM,UC Berkeley,BIOS Library,VLSB2,706,551
3/7/18 12:00 AM,UC Berkeley,CHEM Library,CHEM 2.9,0,0
3/7/18 12:00 AM,UC Berkeley,DOE Library,Doe North,1810,1754
3/7/18 12:00 AM,UC Berkeley,DOE Library,Doe South,1646,1713
3/7/18 12:00 AM,UC Berkeley,DOE STACKS,Moffit Corridor,1517,1515
3/7/18 12:00 AM,UC Berkeley,DOE STACKS,Stacks East,901,830
3/7/18 12:00 AM,UC Berkeley,EAL Library,EAL 2.9,0,0
3/7/18 12:00 AM,UC Berkeley,EART Library,Earth North,153,194
3/7/18 12:00 AM,UC Berkeley,EART Library,Earth South,174,128
3/7/18 12:00 AM,UC Berkeley,ENGI Library,ENGI,2232,2241
3/7/18 12:00 AM,UC Berkeley,ENVI Library,ENVI,1006,1010
3/7/18 12:00 AM,UC Berkeley,MATH Library,Math 2.9,0,0
3/7/18 12:00 AM,UC Berkeley,MOFF Library,Moffit Entry,4136,73
3/7/18 12:00 AM,UC Berkeley,MOFF Library,Moffit Exit,31,3812
3/7/18 12:00 AM,UC Berkeley,MOFF Library,Moffitt 4th,3772,3982
3/7/18 12:00 AM,UC Berkeley,MORR Library,Morrison,285,292
3/7/18 12:00 AM,UC Berkeley,NEWS Library,News,82,78
3/7/18 12:00 AM,UC Berkeley,OPTO Library,OPTO,149,161
3/7/18 12:00 AM,UC Berkeley,PUBL Library,PUBL_Back,110,105
3/7/18 12:00 AM,UC Berkeley,PUBL Library,PUBL_Front,89,95
3/7/18 12:00 AM,UC Berkeley,SOCR Library,SOCR,181,177
3/8/18 12:00 AM,,,Sensor 24,0,0
3/8/18 12:00 AM,,,Sensor 25,0,0
3/8/18 12:00 AM,UC Berkeley,BANC Library,Bancroft,683,692
3/8/18 12:00 AM,UC Berkeley,BIOS Library,VLSB1,742,807
3/8/18 12:00 AM,UC Berkeley,BIOS Library,VLSB2,596,531
3/8/18 12:00 AM,UC Berkeley,CHEM Library,CHEM 2.9,0,0
3/8/18 12:00 AM,UC Berkeley,DOE Library,Doe North,1599,1543
3/8/18 12:00 AM,UC Berkeley,DOE Library,Doe South,1609,1692
3/8/18 12:00 AM,UC Berkeley,DOE STACKS,Moffit Corridor,1265,1228
3/8/18 12:00 AM,UC Berkeley,DOE STACKS,Stacks East,746,762
3/8/18 12:00 AM,UC Berkeley,EAL Library,EAL 2.9,0,0
3/8/18 12:00 AM,UC Berkeley,EART Library,Earth North,112,157
3/8/18 12:00 AM,UC Berkeley,EART Library,Earth South,181,135
3/8/18 12:00 AM,UC Berkeley,ENGI Library,ENGI,2031,2029
3/8/18 12:00 AM,UC Berkeley,ENVI Library,ENVI,955,961
3/8/18 12:00 AM,UC Berkeley,MATH Library,Math 2.9,0,0
3/8/18 12:00 AM,UC Berkeley,MOFF Library,Moffit Entry,3723,49
3/8/18 12:00 AM,UC Berkeley,MOFF Library,Moffit Exit,23,3337
3/8/18 12:00 AM,UC Berkeley,MOFF Library,Moffitt 4th,3180,3573
3/8/18 12:00 AM,UC Berkeley,MORR Library,Morrison,257,255
3/8/18 12:00 AM,UC Berkeley,NEWS Library,News,106,106
3/8/18 12:00 AM,UC Berkeley,OPTO Library,OPTO,147,147
3/8/18 12:00 AM,UC Berkeley,PUBL Library,PUBL_Back,94,92
3/8/18 12:00 AM,UC Berkeley,PUBL Library,PUBL_Front,40,57
3/8/18 12:00 AM,UC Berkeley,SOCR Library,SOCR,217,203
3/9/18 12:00 AM,,,Sensor 24,0,0
3/9/18 12:00 AM,,,Sensor 25,0,0
3/9/18 12:00 AM,UC Berkeley,BANC Library,Bancroft,595,556
3/9/18 12:00 AM,UC Berkeley,BIOS Library,VLSB1,398,465
3/9/18 12:00 AM,UC Berkeley,BIOS Library,VLSB2,325,265
3/9/18 12:00 AM,UC Berkeley,CHEM Library,CHEM 2.9,0,0
3/9/18 12:00 AM,UC Berkeley,DOE Library,Doe North,1874,1733
3/9/18 12:00 AM,UC Berkeley,DOE Library,Doe South,1442,1546
3/9/18 12:00 AM,UC Berkeley,DOE STACKS,Moffit Corridor,753,619
3/9/18 12:00 AM,UC Berkeley,DOE STACKS,Stacks East,667,662
3/9/18 12:00 AM,UC Berkeley,EAL Library,EAL 2.9,0,0
