Date-Time,Region,Facility,Entrance,Entries,Exits
4/2/18 12:00 AM,UC Berkeley,NEWS Library,News,118,116
4/2/18 12:00 AM,UC Berkeley,OPTO Library,OPTO,69,69
4/2/18 12:00 AM,UC Berkeley,PUBL Library,PUBL_Back,102,102
4/2/18 12:00 AM,UC Berkeley,PUBL Library,PUBL_Front,79,94
4/2/18 12:00 AM,UC Berkeley,SOCR Library,SOCR,236,226
4/3/18 12:00 AM,,,Sensor 24,0,0
4/3/18 12:00 AM,,,Sensor 25,0,0
4/3/18 12:00 AM,UC Berkeley,BANC Library,Bancroft,728,726
4/3/18 12:00 AM,UC Berkeley,BIOS Library,VLSB1,860,961
4/3/18 12:00 AM,UC Berkeley,BIOS Library,VLSB2,674,573
4/3/18 12:00 AM,UC Berkeley,CHEM Library,CHEM 2.9,617,640
4/3/18 12:00 AM,UC Berkeley,DOE Library,Doe North,2088,2009
4/3/18 12:00 AM,UC Berkeley,DOE Library,Doe South,1698,1790
4/3/18 12:00 AM,UC Berkeley,DOE STACKS,Moffit Corridor,1435,1445
4/3/18 12:00 AM,UC Berkeley,DOE STACKS,Stacks East,834,837
4/3/18 12:00 AM,UC Berkeley,EAL Library,EAL 2.9,665,661
4/3/18 12:00 AM,UC Berkeley,EART Library,Earth North,155,202
4/3/18 12:00 AM,UC Berkeley,EART Library,Earth South,191,146
4/3/18 12:00 AM,UC Berkeley,ENGI Library,ENGI,2120,2117
4/3/18 12:00 AM,UC Berkeley,ENVI Library,ENVI,1093,1103
4/3/18 12:00 AM,UC Berkeley,MATH Library,Math 2.9,511,521
4/3/18 12:00 AM,UC Berkeley,MOFF Library,Moffit Entry,3953,48
4/3/18 12:00 AM,UC Berkeley,MOFF Library,Moffit Exit,20,3590
4/3/18 12:00 AM,UC Berkeley,MOFF Library,Moffitt 4th,3488,3608
4/3/18 12:00 AM,UC Berkeley,MORR Library,Morrison,353,349
4/3/18 12:00 AM,UC Berkeley,NEWS Library,News,92,95
4/3/18 12:00 AM,UC Berkeley,OPTO Library,OPTO,153,153
4/3/18 12:00 AM,UC Berkeley,PUBL Library,PUBL_Back,91,89
4/3/18 12:00 AM,UC Berkeley,PUBL Library,PUBL_Front,73,89
4/3/18 12:00 AM,UC Berkeley,SOCR Library,SOCR,224,212
4/4/18 12:00 AM,,,Sensor 24,0,0
4/4/18 12:00 AM,,,Sensor 25,0,0
4/4/18 12:00 AM,UC Berkeley,BANC Library,Bancroft,703,778
4/4/18 12:00 AM,UC Berkeley,BIOS Library,VLSB1,791,905
4/4/18 12:00 AM,UC Berkeley,BIOS Library,VLSB2,703,578
4/4/18 12:00 AM,UC Berkeley,CHEM Library,CHEM 2.9,777,803
4/4/18 12:00 AM,UC Berkeley,DOE Library,Doe North,2279,2158
4/4/18 12:00 AM,UC Berkeley,DOE Library,Doe South,1745,1894
4/4/18 12:00 AM,UC Berkeley,DOE STACKS,Moffit Corridor,1623,1592
4/4/18 12:00 AM,UC Berkeley,DOE STACKS,Stacks East,925,897
4/4/18 12:00 AM,UC Berkeley,EAL Library,EAL 2.9,674,676
4/4/18 12:00 AM,UC Berkeley,EART Library,Earth North,147,164
4/4/18 12:00 AM,UC Berkeley,EART Library,Earth South,144,129
4/4/18 12:00 AM,UC Berkeley,ENGI Library,ENGI,2251,2238
4/4/18 12:00 AM,UC Berkeley,ENVI Library,ENVI,986,996
4/4/18 12:00 AM,UC Berkeley,MATH Library,Math 2.9,555,568
4/4/18 12:00 AM,UC Berkeley,MOFF Library,Moffit Entry,4164,58
4/4/18 12:00 AM,UC Berkeley,MOFF Library,Moffit Exit,27,3831
4/4/18 12:00 AM,UC Berkeley,MOFF Library,Moffitt 4th,3679,3877
4/4/18 12:00 AM,UC Berkeley,MORR Library,Morrison,380,383
4/4/18 12:00 AM,UC Berkeley,NEWS Library,News,121,123
4/4/18 12:00 AM,UC Berkeley,OPTO Library,OPTO,134,132
4/4/18 12:00 AM,UC Berkeley,PUBL Library,PUBL_Back,102,98
4/4/18 12:00 AM,UC Berkeley,PUBL Library,PUBL_Front,74,80
4/4/18 12:00 AM,UC Berkeley,SOCR Library,SOCR,150,143
4/5/18 12:00 AM,,,Sensor 24,0,0
4/5/18 12:00 AM,,,Sensor 25,0,0
4/5/18 12:00 AM,UC Berkeley,BANC Library,Bancroft,702,676
4/5/18 12:00 AM,UC Berkeley,BIOS Library,VLSB1,677,828
4/5/18 12:00 AM,UC Berkeley,BIOS Library,VLSB2,597,447
4/5/18 12:00 AM,UC Berkeley,CHEM Library,CHEM 2.9,585,593
4/5/18 12:00 AM,UC Berkeley,DOE Library,Doe North,2233,2036
4/5/18 12:00 AM,UC Berkeley,DOE Library,Doe South,1683,1818
4/5/18 12:00 AM,UC Berkeley,DOE STACKS,Moffit Corridor,1237,1147
4/5/18 12:00 AM,UC Berkeley,DOE STACKS,Stacks East,803,796
4/5/18 12:00 AM,UC Berkeley,EAL Library,EAL 2.9,651,627
4/5/18 12:00 AM,UC Berkeley,EART Library,Earth North,149,202
4/5/18 12:00 AM,UC Berkeley,EART Library,Earth South,207,154
4/5/18 12:00 AM,UC Berkeley,ENGI Library,ENGI,1974,1963
4/5/18 12:00 AM,UC Berkeley,ENVI Library,ENVI,991,997
4/5/18 12:00 AM,UC Berkeley,MATH Library,Math 2.9,561,573
4/5/18 12:00 AM,UC Berkeley,MOFF Library,Moffit Entry,3812,74
4/5/18 12:00 AM,UC Berkeley,MOFF Library,Moffit Exit,18,3404
4/5/18 12:00 AM,UC Berkeley,MOFF Library,Moffitt 4th,3234,3542
4/5/18 12:00 AM,UC Berkeley,MORR Library,Morrison,457,438
4/5/18 12:00 AM,UC Berkeley,NEWS Library,News,131,130
4/5/18 12:00 AM,UC Berkeley,OPTO Library,OPTO,214,215
4/5/18 12:00 AM,UC Berkeley,PUBL Library,PUBL_Back,80,80
4/5/18 12:00 AM,UC Berkeley,PUBL Library,PUBL_Front,49,60
4/5/18 12:00 AM,UC Berkeley,SOCR Library,SOCR,131,118
4/6/18 12:00 AM,,,Sensor 24,0,0
4/6/18 12:00 AM,,,Sensor 25,0,0
4/6/18 12:00 AM,UC Berkeley,BANC Library,Bancroft,528,502
4/6/18 12:00 AM,UC Berkeley,BIOS Library,VLSB1,390,532
4/6/18 12:00 AM,UC Berkeley,BIOS Library,VLSB2,393,262
4/6/18 12:00 AM,UC Berkeley,CHEM Library,CHEM 2.9,477,489
4/6/18 12:00 AM,UC Berkeley,DOE Library,Doe North,1293,1185
4/6/18 12:00 AM,UC Berkeley,DOE Library,Doe South,1230,1292
4/6/18 12:00 AM,UC Berkeley,DOE STACKS,Moffit Corridor,722,632
4/6/18 12:00 AM,UC Berkeley,DOE STACKS,Stacks East,658,670
4/6/18 12:00 AM,UC Berkeley,EAL Library,EAL 2.9,366,358
4/6/18 12:00 AM,UC Berkeley,EART Library,Earth North,103,106
4/6/18 12:00 AM,UC Berkeley,EART Library,Earth South,103,102
4/6/18 12:00 AM,UC Berkeley,ENGI Library,ENGI,1422,1428
4/6/18 12:00 AM,UC Berkeley,ENVI Library,ENVI,561,569
4/6/18 12:00 AM,UC Berkeley,MATH Library,Math 2.9,431,461
4/6/18 12:00 AM,UC Berkeley,MOFF Library,Moffit Entry,2245,74
4/6/18 12:00 AM,UC Berkeley,MOFF Library,Moffit Exit,23,1980
4/6/18 12:00 AM,UC Berkeley,MOFF Library,Moffitt 4th,1814,2441
4/6/18 12:00 AM,UC Berkeley,MORR Library,Morrison,290,271
4/6/18 12:00 AM,UC Berkeley,NEWS Library,News,119,115
4/6/18 12:00 AM,UC Berkeley,OPTO Library,OPTO,123,122
4/6/18 12:00 AM,UC Berkeley,PUBL Library,PUBL_Back,92,95
4/6/18 12:00 AM,UC Berkeley,PUBL Library,PUBL_Front,41,47
4/6/18 12:00 AM,UC Berkeley,SOCR Library,SOCR,130,121
4/7/18 12:00 AM,,,Sensor 24,0,0
4/7/18 12:00 AM,,,Sensor 25,0,0
4/7/18 12:00 AM,UC Berkeley,BANC Library,Bancroft,4,4
4/7/18 12:00 AM,UC Berkeley,BIOS Library,VLSB1,121,145
4/7/18 12:00 AM,UC Berkeley,BIOS Library,VLSB2,103,79
4/7/18 12:00 AM,UC Berkeley,CHEM Library,CHEM 2.9,69,70
4/7/18 12:00 AM,UC Berkeley,DOE Library,Doe North,1333,1155
4/7/18 12:00 AM,UC Berkeley,DOE Library,Doe South,664,731
4/7/18 12:00 AM,UC Berkeley,DOE STACKS,Moffit Corridor,941,819
4/7/18 12:00 AM,UC Berkeley,DOE STACKS,Stacks East,395,274
4/7/18 12:00 AM,UC Berkeley,EAL Library,EAL 2.9,245,244
4/7/18 12:00 AM,UC Berkeley,EART Library,Earth North,21,16
4/7/18 12:00 AM,UC Berkeley,EART Library,Earth South,6,7
4/7/18 12:00 AM,UC Berkeley,ENGI Library,ENGI,581,573
4/7/18 12:00 AM,UC Berkeley,ENVI Library,ENVI,290,284
4/7/18 12:00 AM,UC Berkeley,MATH Library,Math 2.9,2,1
4/7/18 12:00 AM,UC Berkeley,MOFF Library,Moffit Entry,1780,51
4/7/18 12:00 AM,UC Berkeley,MOFF Library,Moffit Exit,30,1747
4/7/18 12:00 AM,UC Berkeley,MOFF Library,Moffitt 4th,1524,1587
4/7/18 12:00 AM,UC Berkeley,MORR Library,Morrison,15,10
4/7/18 12:00 AM,UC Berkeley,NEWS Library,News,0,0
4/7/18 12:00 AM,UC Berkeley,OPTO Library,OPTO,6,7
4/7/18 12:00 AM,UC Berkeley,PUBL Library,PUBL_Back,11,10
4/7/18 12:00 AM,UC Berkeley,PUBL Library,PUBL_Front,20,19
4/7/18 12:00 AM,UC Berkeley,SOCR Library,SOCR,0,0
4/8/18 12:00 AM,,,Sensor 24,0,0
4/8/18 12:00 AM,,,Sensor 25,0,0
4/8/18 12:00 AM,UC Berkeley,BANC Library,Bancroft,4,4
4/8/18 12:00 AM,UC Berkeley,BIOS Library,VLSB1,301,347
4/8/18 12:00 AM,UC Berkeley,BIOS Library,VLSB2,241,191
4/8/18 12:00 AM,UC Berkeley,CHEM Library,CHEM 2.9,43,44
4/8/18 12:00 AM,UC Berkeley,DOE Library,Doe North,1085,1007
4/8/18 12:00 AM,UC Berkeley,DOE Library,Doe South,603,680
4/8/18 12:00 AM,UC Berkeley,DOE STACKS,Moffit Corridor,916,1075
4/8/18 12:00 AM,UC Berkeley,DOE STACKS,Stacks East,493,497
4/8/18 12:00 AM,UC Berkeley,EAL Library,EAL 2.9,376,384
4/8/18 12:00 AM,UC Berkeley,EART Library,Earth North,22,23
4/8/18 12:00 AM,UC Berkeley,EART Library,Earth South,9,10
4/8/18 12:00 AM,UC Berkeley,ENGI Library,ENGI,980,981
4/8/18 12:00 AM,UC Berkeley,ENVI Library,ENVI,744,747
4/8/18 12:00 AM,UC Berkeley,MATH Library,Math 2.9,2,2
4/8/18 12:00 AM,UC Berkeley,MOFF Library,Moffit Entry,2291,39
4/8/18 12:00 AM,UC Berkeley,MOFF Library,Moffit Exit,25,1993
4/8/18 12:00 AM,UC Berkeley,MOFF Library,Moffitt 4th,2701,2304
4/8/18 12:00 AM,UC Berkeley,MORR Library,Morrison,8,5
4/8/18 12:00 AM,UC Berkeley,NEWS Library,News,0,0
4/8/18 12:00 AM,UC Berkeley,OPTO Library,OPTO,5,4
4/8/18 12:00 AM,UC Berkeley,PUBL Library,PUBL_Back,13,13
4/8/18 12:00 AM,UC Berkeley,PUBL Library,PUBL_Front,22,22
4/8/18 12:00 AM,UC Berkeley,SOCR Library,SOCR,43,43
4/9/18 12:00 AM,,,Sensor 24,0,0
4/9/18 12:00 AM,,,Sensor 25,0,0
4/9/18 12:00 AM,UC Berkeley,BANC Library,Bancroft,662,651
4/9/18 12:00 AM,UC Berkeley,BIOS Library,VLSB1,685,811
4/9/18 12:00 AM,UC Berkeley,BIOS Library,VLSB2,680,551
4/9/18 12:00 AM,UC Berkeley,CHEM Library,CHEM 2.9,786,808
4/9/18 12:00 AM,UC Berkeley,DOE Library,Doe North,2030,1893
4/9/18 12:00 AM,UC Berkeley,DOE Library,Doe South,1881,1976
4/9/18 12:00 AM,UC Berkeley,DOE STACKS,Moffit Corridor,1486,1494
4/9/18 12:00 AM,UC Berkeley,DOE STACKS,Stacks East,918,940
4/9/18 12:00 AM,UC Berkeley,EAL Library,EAL 2.9,663,667
4/9/18 12:00 AM,UC Berkeley,EART Library,Earth North,139,190
4/9/18 12:00 AM,UC Berkeley,EART Library,Earth South,219,169
4/9/18 12:00 AM,UC Berkeley,ENGI Library,ENGI,2161,2138
4/9/18 12:00 AM,UC Berkeley,ENVI Library,ENVI,1247,1246
4/9/18 12:00 AM,UC Berkeley,MATH Library,Math 2.9,526,529
4/9/18 12:00 AM,UC Berkeley,MOFF Library,Moffit Entry,3974,76
4/9/18 12:00 AM,UC Berkeley,MOFF Library,Moffit Exit,28,3471
4/9/18 12:00 AM,UC Berkeley,MOFF Library,Moffitt 4th,3596,3841
4/9/18 12:00 AM,UC Berkeley,MORR Library,Morrison,248,243
4/9/18 12:00 AM,UC Berkeley,NEWS Library,News,102,102
4/9/18 12:00 AM,UC Berkeley,OPTO Library,OPTO,112,111
4/9/18 12:00 AM,UC Berkeley,PUBL Library,PUBL_Back,100,100
4/9/18 12:00 AM,UC Berkeley,PUBL Library,PUBL_Front,68,72
4/9/18 12:00 AM,UC Berkeley,SOCR Library,SOCR,404,379
4/10/18 12:00 AM,,,Sensor 24,0,0
4/10/18 12:00 AM,,,Sensor 25,0,0
4/10/18 12:00 AM,UC Berkeley,BANC Library,Bancroft,591,626
4/10/18 12:00 AM,UC Berkeley,BIOS Library,VLSB1,701,775
4/10/18 12:00 AM,UC Berkeley,BIOS Library,VLSB2,631,562
4/10/18 12:00 AM,UC Berkeley,CHEM Library,CHEM 2.9,805,810
4/10/18 12:00 AM,UC Berkeley,DOE Library,Doe North,1794,1695
4/10/18 12:00 AM,UC Berkeley,DOE Library,Doe South,1583,1689
4/10/18 12:00 AM,UC Berkeley,DOE STACKS,Moffit Corridor,1377,1339
4/10/18 12:00 AM,UC Berkeley,DOE STACKS,Stacks East,754,761
4/10/18 12:00 AM,UC Berkeley,EAL Library,EAL 2.9,634,636
4/10/18 12:00 AM,UC Berkeley,EART Library,Earth North,157,204
4/10/18 12:00 AM,UC Berkeley,EART Library,Earth South,184,142
4/10/18 12:00 AM,UC Berkeley,ENGI Library,ENGI,2144,2153
4/10/18 12:00 AM,UC Berkeley,ENVI Library,ENVI,1098,1099
4/10/18 12:00 AM,UC Berkeley,MATH Library,Math 2.9,539,549
4/10/18 12:00 AM,UC Berkeley,MOFF Library,Moffit Entry,3963,81
4/10/18 12:00 AM,UC Berkeley,MOFF Library,Moffit Exit,21,3545
4/10/18 12:00 AM,UC Berkeley,MOFF Library,Moffitt 4th,3358,3683
4/10/18 12:00 AM,UC Berkeley,MORR Library,Morrison,364,358
4/10/18 12:00 AM,UC Berkeley,NEWS Library,News,88,87
4/10/18 12:00 AM,UC Berkeley,OPTO Library,OPTO,130,132
4/10/18 12:00 AM,UC Berkeley,PUBL Library,PUBL_Back,91,87
4/10/18 12:00 AM,UC Berkeley,PUBL Library,PUBL_Front,65,82
4/10/18 12:00 AM,UC Berkeley,SOCR Library,SOCR,249,239
4/11/18 12:00 AM,,,Sensor 24,0,0
4/11/18 12:00 AM,,,Sensor 25,0,0
4/11/18 12:00 AM,UC Berkeley,BANC Library,Bancroft,673,706
4/11/18 12:00 AM,UC Berkeley,BIOS Library,VLSB1,739,848
4/11/18 12:00 AM,UC Berkeley,BIOS Library,VLSB2,604,491
4/11/18 12:00 AM,UC Berkeley,CHEM Library,CHEM 2.9,654,679
4/11/18 12:00 AM,UC Berkeley,DOE Library,Doe North,1985,1914
4/11/18 12:00 AM,UC Berkeley,DOE Library,Doe South,1611,1749
4/11/18 12:00 AM,UC Berkeley,DOE STACKS,Moffit Corridor,1294,1277
4/11/18 12:00 AM,UC Berkeley,DOE STACKS,Stacks East,821,856
4/11/18 12:00 AM,UC Berkeley,EAL Library,EAL 2.9,615,601
4/11/18 12:00 AM,UC Berkeley,EART Library,Earth North,124,144
4/11/18 12:00 AM,UC Berkeley,EART Library,Earth South,139,122
4/11/18 12:00 AM,UC Berkeley,ENGI Library,ENGI,2422,2403
4/11/18 12:00 AM,UC Berkeley,ENVI Library,ENVI,1042,1044
4/11/18 12:00 AM,UC Berkeley,MATH Library,Math 2.9,575,577
4/11/18 12:00 AM,UC Berkeley,MOFF Library,Moffit Entry,3805,70
4/11/18 12:00 AM,UC Berkeley,MOFF Library,Moffit Exit,25,3349
4/11/18 12:00 AM,UC Berkeley,MOFF Library,Moffitt 4th,3271,3585
4/11/18 12:00 AM,UC Berkeley,MORR Library,Morrison,370,374
4/11/18 12:00 AM,UC Berkeley,NEWS Library,News,102,103
4/11/18 12:00 AM,UC Berkeley,OPTO Library,OPTO,130,130
4/11/18 12:00 AM,UC Berkeley,PUBL Library,PUBL_Back,83,86
4/11/18 12:00 AM,UC Berkeley,PUBL Library,PUBL_Front,57,62
4/11/18 12:00 AM,UC Berkeley,SOCR Library,SOCR,148,139
4/12/18 12:00 AM,,,Sensor 24,0,0
4/12/18 12:00 AM,,,Sensor 25,0,0
4/12/18 12:00 AM,UC Berkeley,BANC Library,Bancroft,631,657
4/12/18 12:00 AM,UC Berkeley,BIOS Library,VLSB1,630,737
4/12/18 12:00 AM,UC Berkeley,BIOS Library,VLSB2,541,438
4/12/18 12:00 AM,UC Berkeley,CHEM Library,CHEM 2.9,528,540
4/12/18 12:00 AM,UC Berkeley,DOE Library,Doe North,1875,1782
4/12/18 12:00 AM,UC Berkeley,DOE Library,Doe South,1536,1657
4/12/18 12:00 AM,UC Berkeley,DOE STACKS,Moffit Corridor,1063,984
4/12/18 12:00 AM,UC Berkeley,DOE STACKS,Stacks East,754,783
4/12/18 12:00 AM,UC Berkeley,EAL Library,EAL 2.9,589,589
4/12/18 12:00 AM,UC Berkeley,EART Library,Earth North,104,163
4/12/18 12:00 AM,UC Berkeley,EART Library,Earth South,155,97
4/12/18 12:00 AM,UC Berkeley,ENGI Library,ENGI,1942,1932
4/12/18 12:00 AM,UC Berkeley,ENVI Library,ENVI,957,966
4/12/18 12:00 AM,UC Berkeley,MATH Library,Math 2.9,502,510
4/12/18 12:00 AM,UC Berkeley,MOFF Library,Moffit Entry,3528,77
4/12/18 12:00 AM,UC Berkeley,MOFF Library,Moffit Exit,22,3126
4/12/18 12:00 AM,UC Berkeley,MOFF Library,Moffitt 4th,3081,3449
4/12/18 12:00 AM,UC Berkeley,MORR Library,Morrison,295,313
4/12/18 12:00 AM,UC Berkeley,NEWS Library,News,124,123
4/12/18 12:00 AM,UC Berkeley,OPTO Library,OPTO,167,164
4/12/18 12:00 AM,UC Berkeley,PUBL Library,PUBL_Back,92,92
4/12/18 12:00 AM,UC Berkeley,PUBL Library,PUBL_Front,63,70
4/12/18 12:00 AM,UC Berkeley,SOCR Library,SOCR,128,120
4/13/18 12:00 AM,,,Sensor 24,0,0
4/13/18 12:00 AM,,,Sensor 25,0,0
4/13/18 12:00 AM,UC Berkeley,BANC Library,Bancroft,494,457
4/13/18 12:00 AM,UC Berkeley,BIOS Library,VLSB1,347,406
4/13/18 12:00 AM,UC Berkeley,BIOS Library,VLSB2,330,272
4/13/18 12:00 AM,UC Berkeley,CHEM Library,CHEM 2.9,432,447
4/13/18 12:00 AM,UC Berkeley,DOE Library,Doe North,1883,1769
4/13/18 12:00 AM,UC Berkeley,DOE Library,Doe South,1347,1456
4/13/18 12:00 AM,UC Berkeley,DOE STACKS,Moffit Corridor,640,605
4/13/18 12:00 AM,UC Berkeley,DOE STACKS,Stacks East,607,678
4/13/18 12:00 AM,UC Berkeley,EAL Library,EAL 2.9,385,383
4/13/18 12:00 AM,UC Berkeley,EART Library,Earth North,87,104
4/13/18 12:00 AM,UC Berkeley,EART Library,Earth South,78,60
4/13/18 12:00 AM,UC Berkeley,ENGI Library,ENGI,1412,1424
4/13/18 12:00 AM,UC Berkeley,ENVI Library,ENVI,474,465
4/13/18 12:00 AM,UC Berkeley,MATH Library,Math 2.9,434,451
4/13/18 12:00 AM,UC Berkeley,MOFF Library,Moffit Entry,2088,68
4/13/18 12:00 AM,UC Berkeley,MOFF Library,Moffit Exit,22,1873
4/13/18 12:00 AM,UC Berkeley,MOFF Library,Moffitt 4th,2297,2816
4/13/18 12:00 AM,UC Berkeley,MORR Library,Morrison,375,379
4/13/18 12:00 AM,UC Berkeley,NEWS Library,News,84,84
4/13/18 12:00 AM,UC Berkeley,OPTO Library,OPTO,98,97
4/13/18 12:00 AM,UC Berkeley,PUBL Library,PUBL_Back,56,61
4/13/18 12:00 AM,UC Berkeley,PUBL Library,PUBL_Front,46,52
4/13/18 12:00 AM,UC Berkeley,SOCR Library,SOCR,134,122
4/14/18 12:00 AM,,,Sensor 24,0,0
4/14/18 12:00 AM,,,Sensor 25,0,0
4/14/18 12:00 AM,UC Berkeley,BANC Library,Bancroft,2,2
4/14/18 12:00 AM,UC Berkeley,BIOS Library,VLSB1,91,124
4/14/18 12:00 AM,UC Berkeley,BIOS Library,VLSB2,80,54
4/14/18 12:00 AM,UC Berkeley,CHEM Library,CHEM 2.9,338,356
4/14/18 12:00 AM,UC Berkeley,DOE Library,Doe North,1297,1102
4/14/18 12:00 AM,UC Berkeley,DOE Library,Doe South,560,673
4/14/18 12:00 AM,UC Berkeley,DOE STACKS,Moffit Corridor,671,600
4/14/18 12:00 AM,UC Berkeley,DOE STACKS,Stacks East,331,261
4/14/18 12:00 AM,UC Berkeley,EAL Library,EAL 2.9,216,222
4/14/18 12:00 AM,UC Berkeley,EART Library,Earth North,0,0
4/14/18 12:00 AM,UC Berkeley,EART Library,Earth South,0,0
4/14/18 12:00 AM,UC Berkeley,ENGI Library,ENGI,389,389
4/14/18 12:00 AM,UC Berkeley,ENVI Library,ENVI,181,180
4/14/18 12:00 AM,UC Berkeley,MATH Library,Math 2.9,1,1
4/14/18 12:00 AM,UC Berkeley,MOFF Library,Moffit Entry,1496,31
4/14/18 12:00 AM,UC Berkeley,MOFF Library,Moffit Exit,25,1333
4/14/18 12:00 AM,UC Berkeley,MOFF Library,Moffitt 4th,1298,1497
4/14/18 12:00 AM,UC Berkeley,MORR Library,Morrison,10,6
4/14/18 12:00 AM,UC Berkeley,NEWS Library,News,0,0
4/14/18 12:00 AM,UC Berkeley,OPTO Library,OPTO,4,4
4/14/18 12:00 AM,UC Berkeley,PUBL Library,PUBL_Back,9,8
4/14/18 12:00 AM,UC Berkeley,PUBL Library,PUBL_Front,19,19
4/14/18 12:00 AM,UC Berkeley,SOCR Library,SOCR,0,0
4/15/18 12:00 AM,,,Sensor 24,0,0
4/15/18 12:00 AM,,,Sensor 25,0,0
4/15/18 12:00 AM,UC Berkeley,BANC Library,Bancroft,1,1
4/15/18 12:00 AM,UC Berkeley,BIOS Library,VLSB1,255,299
4/15/18 12:00 AM,UC Berkeley,BIOS Library,VLSB2,189,140
4/15/18 12:00 AM,UC Berkeley,CHEM Library,CHEM 2.9,39,40
4/15/18 12:00 AM,UC Berkeley,DOE Library,Doe North,881,792
4/15/18 12:00 AM,UC Berkeley,DOE Library,Doe South,516,598
4/15/18 12:00 AM,UC Berkeley,DOE STACKS,Moffit Corridor,777,891
4/15/18 12:00 AM,UC Berkeley,DOE STACKS,Stacks East,411,418
4/15/18 12:00 AM,UC Berkeley,EAL Library,EAL 2.9,259,235
4/15/18 12:00 AM,UC Berkeley,EART Library,Earth North,0,0
4/15/18 12:00 AM,UC Berkeley,EART Library,Earth South,0,0
4/15/18 12:00 AM,UC Berkeley,ENGI Library,ENGI,797,792
4/15/18 12:00 AM,UC Berkeley,ENVI Library,ENVI,690,692
4/15/18 12:00 AM,UC Berkeley,MATH Library,Math 2.9,2,3
4/15/18 12:00 AM,UC Berkeley,MOFF Library,Moffit Entry,1980,34
4/15/18 12:00 AM,UC Berkeley,MOFF Library,Moffit Exit,10,1697
4/15/18 12:00 AM,UC Berkeley,MOFF Library,Moffitt 4th,2084,1837
4/15/18 12:00 AM,UC Berkeley,MORR Library,Morrison,33,27
4/15/18 12:00 AM,UC Berkeley,NEWS Library,News,0,0
4/15/18 12:00 AM,UC Berkeley,OPTO Library,OPTO,10,9
4/15/18 12:00 AM,UC Berkeley,PUBL Library,PUBL_Back,10,9
