Date-Time,Region,Facility,Entrance,Entries,Exits
12/6/17 12:00 AM,UC Berkeley,MOFF Library,Moffit Entry,4851,65
12/6/17 12:00 AM,UC Berkeley,MOFF Library,Moffit Exit,11,4415
12/6/17 12:00 AM,UC Berkeley,MOFF Library,Moffitt 4th,3359,3369
12/6/17 12:00 AM,UC Berkeley,MORR Library,Morrison,267,258
12/6/17 12:00 AM,UC Berkeley,NEWS Library,News,124,127
12/6/17 12:00 AM,UC Berkeley,OPTO Library,OPTO,205,204
12/6/17 12:00 AM,UC Berkeley,PUBL Library,PUBL_Back,124,123
12/6/17 12:00 AM,UC Berkeley,PUBL Library,PUBL_Front,81,89
12/6/17 12:00 AM,UC Berkeley,SOCR Library,SOCR,193,188
12/7/17 12:00 AM,,,VLSB1,0,0
12/7/17 12:00 AM,,,VLSB2,0,0
12/7/17 12:00 AM,UC Berkeley,BANC Library,Bancroft,462,553
12/7/17 12:00 AM,UC Berkeley,DOE Library,Doe North,2395,2197
12/7/17 12:00 AM,UC Berkeley,DOE Library,Doe South,1623,1838
12/7/17 12:00 AM,UC Berkeley,DOE STACKS,Moffit Corridor,3013,3035
12/7/17 12:00 AM,UC Berkeley,DOE STACKS,Stacks East,1136,1107
12/7/17 12:00 AM,UC Berkeley,EAL Library,EAL,0,0
12/7/17 12:00 AM,UC Berkeley,EART Library,Earth North,142,160
12/7/17 12:00 AM,UC Berkeley,EART Library,Earth South,155,134
12/7/17 12:00 AM,UC Berkeley,ENGI Library,ENGI,2243,2233
12/7/17 12:00 AM,UC Berkeley,ENVI Library,ENVI,1535,1544
12/7/17 12:00 AM,UC Berkeley,MOFF Library,Moffit Entry,5383,65
12/7/17 12:00 AM,UC Berkeley,MOFF Library,Moffit Exit,38,5032
12/7/17 12:00 AM,UC Berkeley,MOFF Library,Moffitt 4th,3758,3827
12/7/17 12:00 AM,UC Berkeley,MORR Library,Morrison,499,502
12/7/17 12:00 AM,UC Berkeley,NEWS Library,News,150,144
12/7/17 12:00 AM,UC Berkeley,OPTO Library,OPTO,112,111
12/7/17 12:00 AM,UC Berkeley,PUBL Library,PUBL_Back,153,147
12/7/17 12:00 AM,UC Berkeley,PUBL Library,PUBL_Front,106,121
12/7/17 12:00 AM,UC Berkeley,SOCR Library,SOCR,190,182
12/8/17 12:00 AM,,,VLSB1,0,0
12/8/17 12:00 AM,,,VLSB2,0,0
12/8/17 12:00 AM,UC Berkeley,BANC Library,Bancroft,530,558
12/8/17 12:00 AM,UC Berkeley,DOE Library,Doe North,2126,2064
12/8/17 12:00 AM,UC Berkeley,DOE Library,Doe South,1524,1610
12/8/17 12:00 AM,UC Berkeley,DOE STACKS,Moffit Corridor,2703,2660
12/8/17 12:00 AM,UC Berkeley,DOE STACKS,Stacks East,1078,1097
12/8/17 12:00 AM,UC Berkeley,EAL Library,EAL,0,0
12/8/17 12:00 AM,UC Berkeley,EART Library,Earth North,134,127
12/8/17 12:00 AM,UC Berkeley,EART Library,Earth South,126,134
12/8/17 12:00 AM,UC Berkeley,ENGI Library,ENGI,2065,2064
12/8/17 12:00 AM,UC Berkeley,ENVI Library,ENVI,1570,1583
12/8/17 12:00 AM,UC Berkeley,MOFF Library,Moffit Entry,5178,75
12/8/17 12:00 AM,UC Berkeley,MOFF Library,Moffit Exit,26,4869
12/8/17 12:00 AM,UC Berkeley,MOFF Library,Moffitt 4th,3214,3410
12/8/17 12:00 AM,UC Berkeley,MORR Library,Morrison,336,312
12/8/17 12:00 AM,UC Berkeley,NEWS Library,News,128,125
12/8/17 12:00 AM,UC Berkeley,OPTO Library,OPTO,128,123
12/8/17 12:00 AM,UC Berkeley,PUBL Library,PUBL_Back,103,104
12/8/17 12:00 AM,UC Berkeley,PUBL Library,PUBL_Front,82,85
12/8/17 12:00 AM,UC Berkeley,SOCR Library,SOCR,215,203
12/9/17 12:00 AM,,,VLSB1,0,0
12/9/17 12:00 AM,,,VLSB2,0,0
12/9/17 12:00 AM,UC Berkeley,BANC Library,Bancroft,2,2
12/9/17 12:00 AM,UC Berkeley,DOE Library,Doe North,1546,1384
12/9/17 12:00 AM,UC Berkeley,DOE Library,Doe South,952,962
12/9/17 12:00 AM,UC Berkeley,DOE STACKS,Moffit Corridor,3183,3087
12/9/17 12:00 AM,UC Berkeley,DOE STACKS,Stacks East,839,715
12/9/17 12:00 AM,UC Berkeley,EAL Library,EAL,0,0
12/9/17 12:00 AM,UC Berkeley,EART Library,Earth North,0,0
12/9/17 12:00 AM,UC Berkeley,EART Library,Earth South,0,0
12/9/17 12:00 AM,UC Berkeley,ENGI Library,ENGI,1804,1807
12/9/17 12:00 AM,UC Berkeley,ENVI Library,ENVI,1253,1250
12/9/17 12:00 AM,UC Berkeley,MOFF Library,Moffit Entry,5355,51
12/9/17 12:00 AM,UC Berkeley,MOFF Library,Moffit Exit,28,5140
12/9/17 12:00 AM,UC Berkeley,MOFF Library,Moffitt 4th,2852,2952
12/9/17 12:00 AM,UC Berkeley,MORR Library,Morrison,8,4
12/9/17 12:00 AM,UC Berkeley,NEWS Library,News,0,0
12/9/17 12:00 AM,UC Berkeley,OPTO Library,OPTO,26,25
12/9/17 12:00 AM,UC Berkeley,PUBL Library,PUBL_Back,34,29
12/9/17 12:00 AM,UC Berkeley,PUBL Library,PUBL_Front,37,37
12/9/17 12:00 AM,UC Berkeley,SOCR Library,SOCR,0,0
12/10/17 12:00 AM,,,VLSB1,0,0
12/10/17 12:00 AM,,,VLSB2,0,0
12/10/17 12:00 AM,UC Berkeley,BANC Library,Bancroft,1,1
12/10/17 12:00 AM,UC Berkeley,DOE Library,Doe North,1123,1050
12/10/17 12:00 AM,UC Berkeley,DOE Library,Doe South,733,923
12/10/17 12:00 AM,UC Berkeley,DOE STACKS,Moffit Corridor,3080,3211
12/10/17 12:00 AM,UC Berkeley,DOE STACKS,Stacks East,526,629
12/10/17 12:00 AM,UC Berkeley,EAL Library,EAL,0,0
12/10/17 12:00 AM,UC Berkeley,EART Library,Earth North,0,0
12/10/17 12:00 AM,UC Berkeley,EART Library,Earth South,0,0
12/10/17 12:00 AM,UC Berkeley,ENGI Library,ENGI,1887,1901
12/10/17 12:00 AM,UC Berkeley,ENVI Library,ENVI,1391,1393
12/10/17 12:00 AM,UC Berkeley,MOFF Library,Moffit Entry,5644,44
12/10/17 12:00 AM,UC Berkeley,MOFF Library,Moffit Exit,23,5276
12/10/17 12:00 AM,UC Berkeley,MOFF Library,Moffitt 4th,2903,2930
12/10/17 12:00 AM,UC Berkeley,MORR Library,Morrison,7,10
12/10/17 12:00 AM,UC Berkeley,NEWS Library,News,0,0
12/10/17 12:00 AM,UC Berkeley,OPTO Library,OPTO,24,23
12/10/17 12:00 AM,UC Berkeley,PUBL Library,PUBL_Back,31,30
12/10/17 12:00 AM,UC Berkeley,PUBL Library,PUBL_Front,38,37
12/10/17 12:00 AM,UC Berkeley,SOCR Library,SOCR,102,103
12/11/17 12:00 AM,,,VLSB1,0,0
12/11/17 12:00 AM,,,VLSB2,0,0
12/11/17 12:00 AM,UC Berkeley,BANC Library,Bancroft,555,550
12/11/17 12:00 AM,UC Berkeley,DOE Library,Doe North,1874,1764
12/11/17 12:00 AM,UC Berkeley,DOE Library,Doe South,1518,1652
12/11/17 12:00 AM,UC Berkeley,DOE STACKS,Moffit Corridor,2630,2632
12/11/17 12:00 AM,UC Berkeley,DOE STACKS,Stacks East,891,928
12/11/17 12:00 AM,UC Berkeley,EAL Library,EAL,0,0
12/11/17 12:00 AM,UC Berkeley,EART Library,Earth North,137,132
12/11/17 12:00 AM,UC Berkeley,EART Library,Earth South,123,128
12/11/17 12:00 AM,UC Berkeley,ENGI Library,ENGI,2076,2074
12/11/17 12:00 AM,UC Berkeley,ENVI Library,ENVI,1625,1617
12/11/17 12:00 AM,UC Berkeley,MOFF Library,Moffit Entry,5466,88
12/11/17 12:00 AM,UC Berkeley,MOFF Library,Moffit Exit,36,5016
12/11/17 12:00 AM,UC Berkeley,MOFF Library,Moffitt 4th,3057,3265
12/11/17 12:00 AM,UC Berkeley,MORR Library,Morrison,249,244
12/11/17 12:00 AM,UC Berkeley,NEWS Library,News,110,108
12/11/17 12:00 AM,UC Berkeley,OPTO Library,OPTO,147,147
12/11/17 12:00 AM,UC Berkeley,PUBL Library,PUBL_Back,98,99
12/11/17 12:00 AM,UC Berkeley,PUBL Library,PUBL_Front,85,89
12/11/17 12:00 AM,UC Berkeley,SOCR Library,SOCR,190,181
12/12/17 12:00 AM,,,VLSB1,0,0
12/12/17 12:00 AM,,,VLSB2,0,0
12/12/17 12:00 AM,UC Berkeley,BANC Library,Bancroft,486,483
12/12/17 12:00 AM,UC Berkeley,DOE Library,Doe North,1759,1603
12/12/17 12:00 AM,UC Berkeley,DOE Library,Doe South,1429,1590
12/12/17 12:00 AM,UC Berkeley,DOE STACKS,Moffit Corridor,2342,2318
12/12/17 12:00 AM,UC Berkeley,DOE STACKS,Stacks East,765,776
12/12/17 12:00 AM,UC Berkeley,EAL Library,EAL,0,0
12/12/17 12:00 AM,UC Berkeley,EART Library,Earth North,131,133
12/12/17 12:00 AM,UC Berkeley,EART Library,Earth South,118,118
12/12/17 12:00 AM,UC Berkeley,ENGI Library,ENGI,2006,1995
12/12/17 12:00 AM,UC Berkeley,ENVI Library,ENVI,1514,1518
12/12/17 12:00 AM,UC Berkeley,MOFF Library,Moffit Entry,5056,58
12/12/17 12:00 AM,UC Berkeley,MOFF Library,Moffit Exit,24,4718
12/12/17 12:00 AM,UC Berkeley,MOFF Library,Moffitt 4th,2839,3164
12/12/17 12:00 AM,UC Berkeley,MORR Library,Morrison,224,226
12/12/17 12:00 AM,UC Berkeley,NEWS Library,News,129,127
12/12/17 12:00 AM,UC Berkeley,OPTO Library,OPTO,108,106
12/12/17 12:00 AM,UC Berkeley,PUBL Library,PUBL_Back,101,99
12/12/17 12:00 AM,UC Berkeley,PUBL Library,PUBL_Front,76,85
12/12/17 12:00 AM,UC Berkeley,SOCR Library,SOCR,172,166
12/13/17 12:00 AM,,,VLSB1,0,0
12/13/17 12:00 AM,,,VLSB2,0,0
12/13/17 12:00 AM,UC Berkeley,BANC Library,Bancroft,393,410
12/13/17 12:00 AM,UC Berkeley,DOE Library,Doe North,1445,1389
12/13/17 12:00 AM,UC Berkeley,DOE Library,Doe South,1335,1421
12/13/17 12:00 AM,UC Berkeley,DOE STACKS,Moffit Corridor,1995,2003
12/13/17 12:00 AM,UC Berkeley,DOE STACKS,Stacks East,737,758
12/13/17 12:00 AM,UC Berkeley,EAL Library,EAL,0,0
12/13/17 12:00 AM,UC Berkeley,EART Library,Earth North,110,123
12/13/17 12:00 AM,UC Berkeley,EART Library,Earth South,91,77
12/13/17 12:00 AM,UC Berkeley,ENGI Library,ENGI,1706,1741
12/13/17 12:00 AM,UC Berkeley,ENVI Library,ENVI,1320,1313
12/13/17 12:00 AM,UC Berkeley,MOFF Library,Moffit Entry,4405,64
12/13/17 12:00 AM,UC Berkeley,MOFF Library,Moffit Exit,23,3971
12/13/17 12:00 AM,UC Berkeley,MOFF Library,Moffitt 4th,2552,2800
12/13/17 12:00 AM,UC Berkeley,MORR Library,Morrison,207,204
12/13/17 12:00 AM,UC Berkeley,NEWS Library,News,103,99
12/13/17 12:00 AM,UC Berkeley,OPTO Library,OPTO,96,92
12/13/17 12:00 AM,UC Berkeley,PUBL Library,PUBL_Back,87,87
12/13/17 12:00 AM,UC Berkeley,PUBL Library,PUBL_Front,59,65
12/13/17 12:00 AM,UC Berkeley,SOCR Library,SOCR,127,119
12/14/17 12:00 AM,,,VLSB1,0,0
12/14/17 12:00 AM,,,VLSB2,0,0
12/14/17 12:00 AM,UC Berkeley,BANC Library,Bancroft,327,337
12/14/17 12:00 AM,UC Berkeley,DOE Library,Doe North,1292,1210
12/14/17 12:00 AM,UC Berkeley,DOE Library,Doe South,1224,1346
12/14/17 12:00 AM,UC Berkeley,DOE STACKS,Moffit Corridor,1352,1283
12/14/17 12:00 AM,UC Berkeley,DOE STACKS,Stacks East,614,652
12/14/17 12:00 AM,UC Berkeley,EAL Library,EAL,0,0
12/14/17 12:00 AM,UC Berkeley,EART Library,Earth North,101,93
12/14/17 12:00 AM,UC Berkeley,EART Library,Earth South,66,72
12/14/17 12:00 AM,UC Berkeley,ENGI Library,ENGI,1315,1283
12/14/17 12:00 AM,UC Berkeley,ENVI Library,ENVI,937,925
12/14/17 12:00 AM,UC Berkeley,MOFF Library,Moffit Entry,3393,51
12/14/17 12:00 AM,UC Berkeley,MOFF Library,Moffit Exit,14,3178
12/14/17 12:00 AM,UC Berkeley,MOFF Library,Moffitt 4th,2227,2450
12/14/17 12:00 AM,UC Berkeley,MORR Library,Morrison,279,285
12/14/17 12:00 AM,UC Berkeley,NEWS Library,News,110,110
12/14/17 12:00 AM,UC Berkeley,OPTO Library,OPTO,83,83
12/14/17 12:00 AM,UC Berkeley,PUBL Library,PUBL_Back,84,86
12/14/17 12:00 AM,UC Berkeley,PUBL Library,PUBL_Front,61,64
12/14/17 12:00 AM,UC Berkeley,SOCR Library,SOCR,100,99
12/15/17 12:00 AM,,,VLSB1,0,0
12/15/17 12:00 AM,,,VLSB2,0,0
12/15/17 12:00 AM,UC Berkeley,BANC Library,Bancroft,308,303
12/15/17 12:00 AM,UC Berkeley,DOE Library,Doe North,1135,1023
12/15/17 12:00 AM,UC Berkeley,DOE Library,Doe South,1026,1120
12/15/17 12:00 AM,UC Berkeley,DOE STACKS,Moffit Corridor,569,466
12/15/17 12:00 AM,UC Berkeley,DOE STACKS,Stacks East,391,431
12/15/17 12:00 AM,UC Berkeley,EAL Library,EAL,0,0
12/15/17 12:00 AM,UC Berkeley,EART Library,Earth North,64,60
12/15/17 12:00 AM,UC Berkeley,EART Library,Earth South,49,55
12/15/17 12:00 AM,UC Berkeley,ENGI Library,ENGI,699,698
12/15/17 12:00 AM,UC Berkeley,ENVI Library,ENVI,491,499
12/15/17 12:00 AM,UC Berkeley,MOFF Library,Moffit Entry,1891,34
12/15/17 12:00 AM,UC Berkeley,MOFF Library,Moffit Exit,22,1919
12/15/17 12:00 AM,UC Berkeley,MOFF Library,Moffitt 4th,1186,1601
12/15/17 12:00 AM,UC Berkeley,MORR Library,Morrison,291,289
12/15/17 12:00 AM,UC Berkeley,NEWS Library,News,108,111
12/15/17 12:00 AM,UC Berkeley,OPTO Library,OPTO,77,77
12/15/17 12:00 AM,UC Berkeley,PUBL Library,PUBL_Back,54,53
12/15/17 12:00 AM,UC Berkeley,PUBL Library,PUBL_Front,52,52
12/15/17 12:00 AM,UC Berkeley,SOCR Library,SOCR,90,80
12/16/17 12:00 AM,,,VLSB1,0,0
12/16/17 12:00 AM,,,VLSB2,0,0
12/16/17 12:00 AM,UC Berkeley,BANC Library,Bancroft,0,0
12/16/17 12:00 AM,UC Berkeley,DOE Library,Doe North,3,3
12/16/17 12:00 AM,UC Berkeley,DOE Library,Doe South,47,42
12/16/17 12:00 AM,UC Berkeley,DOE STACKS,Moffit Corridor,11,8
12/16/17 12:00 AM,UC Berkeley,DOE STACKS,Stacks East,15,1
12/16/17 12:00 AM,UC Berkeley,EAL Library,EAL,0,0
12/16/17 12:00 AM,UC Berkeley,EART Library,Earth North,0,0
12/16/17 12:00 AM,UC Berkeley,EART Library,Earth South,0,0
12/16/17 12:00 AM,UC Berkeley,ENGI Library,ENGI,0,0
12/16/17 12:00 AM,UC Berkeley,ENVI Library,ENVI,0,0
12/16/17 12:00 AM,UC Berkeley,MOFF Library,Moffit Entry,12,3
12/16/17 12:00 AM,UC Berkeley,MOFF Library,Moffit Exit,17,22
12/16/17 12:00 AM,UC Berkeley,MOFF Library,Moffitt 4th,0,4
12/16/17 12:00 AM,UC Berkeley,MORR Library,Morrison,0,0
12/16/17 12:00 AM,UC Berkeley,NEWS Library,News,0,0
12/16/17 12:00 AM,UC Berkeley,OPTO Library,OPTO,0,0
12/16/17 12:00 AM,UC Berkeley,PUBL Library,PUBL_Back,0,0
12/16/17 12:00 AM,UC Berkeley,PUBL Library,PUBL_Front,0,0
12/16/17 12:00 AM,UC Berkeley,SOCR Library,SOCR,0,0
12/17/17 12:00 AM,,,VLSB1,0,0
12/17/17 12:00 AM,,,VLSB2,0,0
12/17/17 12:00 AM,UC Berkeley,BANC Library,Bancroft,0,0
12/17/17 12:00 AM,UC Berkeley,DOE Library,Doe North,1,3
12/17/17 12:00 AM,UC Berkeley,DOE Library,Doe South,41,35
12/17/17 12:00 AM,UC Berkeley,DOE STACKS,Moffit Corridor,9,7
12/17/17 12:00 AM,UC Berkeley,DOE STACKS,Stacks East,10,1
12/17/17 12:00 AM,UC Berkeley,EAL Library,EAL,0,0
12/17/17 12:00 AM,UC Berkeley,EART Library,Earth North,0,0
12/17/17 12:00 AM,UC Berkeley,EART Library,Earth South,0,0
12/17/17 12:00 AM,UC Berkeley,ENGI Library,ENGI,0,0
12/17/17 12:00 AM,UC Berkeley,ENVI Library,ENVI,3,2
12/17/17 12:00 AM,UC Berkeley,MOFF Library,Moffit Entry,5,2
12/17/17 12:00 AM,UC Berkeley,MOFF Library,Moffit Exit,21,17
12/17/17 12:00 AM,UC Berkeley,MOFF Library,Moffitt 4th,3,6
12/17/17 12:00 AM,UC Berkeley,MORR Library,Morrison,0,0
12/17/17 12:00 AM,UC Berkeley,NEWS Library,News,0,0
12/17/17 12:00 AM,UC Berkeley,OPTO Library,OPTO,0,0
12/17/17 12:00 AM,UC Berkeley,PUBL Library,PUBL_Back,0,0
12/17/17 12:00 AM,UC Berkeley,PUBL Library,PUBL_Front,0,0
12/17/17 12:00 AM,UC Berkeley,SOCR Library,SOCR,0,0
12/18/17 12:00 AM,,,VLSB1,0,0
12/18/17 12:00 AM,,,VLSB2,0,0
12/18/17 12:00 AM,UC Berkeley,BANC Library,Bancroft,255,257
12/18/17 12:00 AM,UC Berkeley,DOE Library,Doe North,616,595
12/18/17 12:00 AM,UC Berkeley,DOE Library,Doe South,665,690
12/18/17 12:00 AM,UC Berkeley,DOE STACKS,Moffit Corridor,123,121
12/18/17 12:00 AM,UC Berkeley,DOE STACKS,Stacks East,173,229
12/18/17 12:00 AM,UC Berkeley,EAL Library,EAL,0,0
12/18/17 12:00 AM,UC Berkeley,EART Library,Earth North,39,37
12/18/17 12:00 AM,UC Berkeley,EART Library,Earth South,42,43
12/18/17 12:00 AM,UC Berkeley,ENGI Library,ENGI,106,116
12/18/17 12:00 AM,UC Berkeley,ENVI Library,ENVI,90,89
12/18/17 12:00 AM,UC Berkeley,MOFF Library,Moffit Entry,321,29
12/18/17 12:00 AM,UC Berkeley,MOFF Library,Moffit Exit,31,308
12/18/17 12:00 AM,UC Berkeley,MOFF Library,Moffitt 4th,134,144
12/18/17 12:00 AM,UC Berkeley,MORR Library,Morrison,174,167
12/18/17 12:00 AM,UC Berkeley,NEWS Library,News,77,80
12/18/17 12:00 AM,UC Berkeley,OPTO Library,OPTO,21,19
12/18/17 12:00 AM,UC Berkeley,PUBL Library,PUBL_Back,13,17
12/18/17 12:00 AM,UC Berkeley,PUBL Library,PUBL_Front,18,19
12/18/17 12:00 AM,UC Berkeley,SOCR Library,SOCR,50,42
