Date-Time,Region,Facility,Entrance,Entries,Exits
1/7/18 12:00 AM,UC Berkeley,ENGI Library,ENGI,0,0
1/7/18 12:00 AM,UC Berkeley,ENVI Library,ENVI,0,0
1/7/18 12:00 AM,UC Berkeley,MATH Library,Sensor 24,0,44
1/7/18 12:00 AM,UC Berkeley,MOFF Library,Moffit Entry,5,3
1/7/18 12:00 AM,UC Berkeley,MOFF Library,Moffit Exit,7,14
1/7/18 12:00 AM,UC Berkeley,MOFF Library,Moffitt 4th,1,8
1/7/18 12:00 AM,UC Berkeley,MORR Library,Morrison,1,0
1/7/18 12:00 AM,UC Berkeley,NEWS Library,News,0,0
1/7/18 12:00 AM,UC Berkeley,OPTO Library,OPTO,0,0
1/7/18 12:00 AM,UC Berkeley,PUBL Library,PUBL_Back,0,0
1/7/18 12:00 AM,UC Berkeley,PUBL Library,PUBL_Front,0,0
1/7/18 12:00 AM,UC Berkeley,SOCR Library,SOCR,0,0
1/8/18 12:00 AM,UC Berkeley,BANC Library,Bancroft,198,160
1/8/18 12:00 AM,UC Berkeley,BIOS Library,VLSB1,62,83
1/8/18 12:00 AM,UC Berkeley,BIOS Library,VLSB2,70,56
1/8/18 12:00 AM,UC Berkeley,CHEM Library,Sensor 25,0,0
1/8/18 12:00 AM,UC Berkeley,DOE Library,Doe North,424,383
1/8/18 12:00 AM,UC Berkeley,DOE Library,Doe South,625,626
1/8/18 12:00 AM,UC Berkeley,DOE STACKS,Moffit Corridor,144,148
1/8/18 12:00 AM,UC Berkeley,DOE STACKS,Stacks East,184,208
1/8/18 12:00 AM,UC Berkeley,EAL Library,EAL,0,0
1/8/18 12:00 AM,UC Berkeley,EART Library,Earth North,48,43
1/8/18 12:00 AM,UC Berkeley,EART Library,Earth South,18,21
1/8/18 12:00 AM,UC Berkeley,ENGI Library,ENGI,172,164
1/8/18 12:00 AM,UC Berkeley,ENVI Library,ENVI,57,56
1/8/18 12:00 AM,UC Berkeley,MATH Library,Sensor 24,0,115
1/8/18 12:00 AM,UC Berkeley,MOFF Library,Moffit Entry,305,28
1/8/18 12:00 AM,UC Berkeley,MOFF Library,Moffit Exit,15,269
1/8/18 12:00 AM,UC Berkeley,MOFF Library,Moffitt 4th,80,90
1/8/18 12:00 AM,UC Berkeley,MORR Library,Morrison,140,124
1/8/18 12:00 AM,UC Berkeley,NEWS Library,News,67,63
1/8/18 12:00 AM,UC Berkeley,OPTO Library,OPTO,13,12
1/8/18 12:00 AM,UC Berkeley,PUBL Library,PUBL_Back,50,56
1/8/18 12:00 AM,UC Berkeley,PUBL Library,PUBL_Front,40,39
1/8/18 12:00 AM,UC Berkeley,SOCR Library,SOCR,63,51
1/9/18 12:00 AM,UC Berkeley,BANC Library,Bancroft,241,185
1/9/18 12:00 AM,UC Berkeley,BIOS Library,VLSB1,76,97
1/9/18 12:00 AM,UC Berkeley,BIOS Library,VLSB2,73,53
1/9/18 12:00 AM,UC Berkeley,CHEM Library,Sensor 25,0,0
1/9/18 12:00 AM,UC Berkeley,DOE Library,Doe North,540,456
1/9/18 12:00 AM,UC Berkeley,DOE Library,Doe South,719,737
1/9/18 12:00 AM,UC Berkeley,DOE STACKS,Moffit Corridor,103,90
1/9/18 12:00 AM,UC Berkeley,DOE STACKS,Stacks East,180,184
1/9/18 12:00 AM,UC Berkeley,EAL Library,EAL,15,32
1/9/18 12:00 AM,UC Berkeley,EART Library,Earth North,43,51
1/9/18 12:00 AM,UC Berkeley,EART Library,Earth South,50,43
1/9/18 12:00 AM,UC Berkeley,ENGI Library,ENGI,149,144
1/9/18 12:00 AM,UC Berkeley,ENVI Library,ENVI,90,82
1/9/18 12:00 AM,UC Berkeley,MATH Library,Sensor 24,0,125
1/9/18 12:00 AM,UC Berkeley,MOFF Library,Moffit Entry,296,18
1/9/18 12:00 AM,UC Berkeley,MOFF Library,Moffit Exit,21,256
1/9/18 12:00 AM,UC Berkeley,MOFF Library,Moffitt 4th,120,152
1/9/18 12:00 AM,UC Berkeley,MORR Library,Morrison,108,102
1/9/18 12:00 AM,UC Berkeley,NEWS Library,News,58,63
1/9/18 12:00 AM,UC Berkeley,OPTO Library,OPTO,19,18
1/9/18 12:00 AM,UC Berkeley,PUBL Library,PUBL_Back,50,56
1/9/18 12:00 AM,UC Berkeley,PUBL Library,PUBL_Front,31,33
1/9/18 12:00 AM,UC Berkeley,SOCR Library,SOCR,45,37
1/10/18 12:00 AM,UC Berkeley,BANC Library,Bancroft,256,216
1/10/18 12:00 AM,UC Berkeley,BIOS Library,VLSB1,87,117
1/10/18 12:00 AM,UC Berkeley,BIOS Library,VLSB2,72,46
1/10/18 12:00 AM,UC Berkeley,CHEM Library,Sensor 25,0,0
1/10/18 12:00 AM,UC Berkeley,DOE Library,Doe North,577,517
1/10/18 12:00 AM,UC Berkeley,DOE Library,Doe South,728,724
1/10/18 12:00 AM,UC Berkeley,DOE STACKS,Moffit Corridor,112,83
1/10/18 12:00 AM,UC Berkeley,DOE STACKS,Stacks East,204,201
1/10/18 12:00 AM,UC Berkeley,EAL Library,EAL,102,74
1/10/18 12:00 AM,UC Berkeley,EART Library,Earth North,47,52
1/10/18 12:00 AM,UC Berkeley,EART Library,Earth South,52,46
1/10/18 12:00 AM,UC Berkeley,ENGI Library,ENGI,122,124
1/10/18 12:00 AM,UC Berkeley,ENVI Library,ENVI,109,106
1/10/18 12:00 AM,UC Berkeley,MATH Library,Sensor 24,1,94
1/10/18 12:00 AM,UC Berkeley,MOFF Library,Moffit Entry,346,22
1/10/18 12:00 AM,UC Berkeley,MOFF Library,Moffit Exit,17,316
1/10/18 12:00 AM,UC Berkeley,MOFF Library,Moffitt 4th,127,153
1/10/18 12:00 AM,UC Berkeley,MORR Library,Morrison,119,112
1/10/18 12:00 AM,UC Berkeley,NEWS Library,News,75,75
1/10/18 12:00 AM,UC Berkeley,OPTO Library,OPTO,22,22
1/10/18 12:00 AM,UC Berkeley,PUBL Library,PUBL_Back,46,53
1/10/18 12:00 AM,UC Berkeley,PUBL Library,PUBL_Front,36,42
1/10/18 12:00 AM,UC Berkeley,SOCR Library,SOCR,54,46
1/11/18 12:00 AM,UC Berkeley,BANC Library,Bancroft,245,208
1/11/18 12:00 AM,UC Berkeley,BIOS Library,VLSB1,93,153
1/11/18 12:00 AM,UC Berkeley,BIOS Library,VLSB2,99,73
1/11/18 12:00 AM,UC Berkeley,CHEM Library,Sensor 25,0,0
1/11/18 12:00 AM,UC Berkeley,DOE Library,Doe North,658,585
1/11/18 12:00 AM,UC Berkeley,DOE Library,Doe South,756,793
1/11/18 12:00 AM,UC Berkeley,DOE STACKS,Moffit Corridor,96,97
1/11/18 12:00 AM,UC Berkeley,DOE STACKS,Stacks East,204,234
1/11/18 12:00 AM,UC Berkeley,EAL Library,EAL,86,64
1/11/18 12:00 AM,UC Berkeley,EART Library,Earth North,49,57
1/11/18 12:00 AM,UC Berkeley,EART Library,Earth South,28,21
1/11/18 12:00 AM,UC Berkeley,ENGI Library,ENGI,104,101
1/11/18 12:00 AM,UC Berkeley,ENVI Library,ENVI,101,100
1/11/18 12:00 AM,UC Berkeley,MATH Library,Sensor 24,3,129
1/11/18 12:00 AM,UC Berkeley,MOFF Library,Moffit Entry,326,29
1/11/18 12:00 AM,UC Berkeley,MOFF Library,Moffit Exit,10,270
1/11/18 12:00 AM,UC Berkeley,MOFF Library,Moffitt 4th,146,162
1/11/18 12:00 AM,UC Berkeley,MORR Library,Morrison,137,120
1/11/18 12:00 AM,UC Berkeley,NEWS Library,News,61,57
1/11/18 12:00 AM,UC Berkeley,OPTO Library,OPTO,19,19
1/11/18 12:00 AM,UC Berkeley,PUBL Library,PUBL_Back,47,46
1/11/18 12:00 AM,UC Berkeley,PUBL Library,PUBL_Front,38,34
1/11/18 12:00 AM,UC Berkeley,SOCR Library,SOCR,48,38
1/12/18 12:00 AM,UC Berkeley,BANC Library,Bancroft,243,200
1/12/18 12:00 AM,UC Berkeley,BIOS Library,VLSB1,143,227
1/12/18 12:00 AM,UC Berkeley,BIOS Library,VLSB2,100,69
1/12/18 12:00 AM,UC Berkeley,CHEM Library,Sensor 25,0,0
1/12/18 12:00 AM,UC Berkeley,DOE Library,Doe North,668,577
1/12/18 12:00 AM,UC Berkeley,DOE Library,Doe South,736,777
1/12/18 12:00 AM,UC Berkeley,DOE STACKS,Moffit Corridor,133,119
1/12/18 12:00 AM,UC Berkeley,DOE STACKS,Stacks East,216,219
1/12/18 12:00 AM,UC Berkeley,EAL Library,EAL,69,52
1/12/18 12:00 AM,UC Berkeley,EART Library,Earth North,36,37
1/12/18 12:00 AM,UC Berkeley,EART Library,Earth South,33,33
1/12/18 12:00 AM,UC Berkeley,ENGI Library,ENGI,103,96
1/12/18 12:00 AM,UC Berkeley,ENVI Library,ENVI,87,89
1/12/18 12:00 AM,UC Berkeley,MATH Library,Sensor 24,2,74
1/12/18 12:00 AM,UC Berkeley,MOFF Library,Moffit Entry,371,31
1/12/18 12:00 AM,UC Berkeley,MOFF Library,Moffit Exit,13,325
1/12/18 12:00 AM,UC Berkeley,MOFF Library,Moffitt 4th,175,187
1/12/18 12:00 AM,UC Berkeley,MORR Library,Morrison,125,126
1/12/18 12:00 AM,UC Berkeley,NEWS Library,News,63,61
1/12/18 12:00 AM,UC Berkeley,OPTO Library,OPTO,25,23
1/12/18 12:00 AM,UC Berkeley,PUBL Library,PUBL_Back,40,45
1/12/18 12:00 AM,UC Berkeley,PUBL Library,PUBL_Front,33,36
1/12/18 12:00 AM,UC Berkeley,SOCR Library,SOCR,52,48
1/13/18 12:00 AM,UC Berkeley,BANC Library,Bancroft,129,85
1/13/18 12:00 AM,UC Berkeley,BIOS Library,VLSB1,6,15
1/13/18 12:00 AM,UC Berkeley,BIOS Library,VLSB2,0,0
1/13/18 12:00 AM,UC Berkeley,CHEM Library,Sensor 25,0,0
1/13/18 12:00 AM,UC Berkeley,DOE Library,Doe North,127,116
1/13/18 12:00 AM,UC Berkeley,DOE Library,Doe South,300,261
1/13/18 12:00 AM,UC Berkeley,DOE STACKS,Moffit Corridor,7,3
1/13/18 12:00 AM,UC Berkeley,DOE STACKS,Stacks East,7,1
1/13/18 12:00 AM,UC Berkeley,EAL Library,EAL,5,2
1/13/18 12:00 AM,UC Berkeley,EART Library,Earth North,28,24
1/13/18 12:00 AM,UC Berkeley,EART Library,Earth South,15,15
1/13/18 12:00 AM,UC Berkeley,ENGI Library,ENGI,0,0
1/13/18 12:00 AM,UC Berkeley,ENVI Library,ENVI,23,21
1/13/18 12:00 AM,UC Berkeley,MATH Library,Sensor 24,0,8
1/13/18 12:00 AM,UC Berkeley,MOFF Library,Moffit Entry,5,5
1/13/18 12:00 AM,UC Berkeley,MOFF Library,Moffit Exit,18,20
1/13/18 12:00 AM,UC Berkeley,MOFF Library,Moffitt 4th,1,5
1/13/18 12:00 AM,UC Berkeley,MORR Library,Morrison,4,2
1/13/18 12:00 AM,UC Berkeley,NEWS Library,News,0,0
1/13/18 12:00 AM,UC Berkeley,OPTO Library,OPTO,0,0
1/13/18 12:00 AM,UC Berkeley,PUBL Library,PUBL_Back,0,0
1/13/18 12:00 AM,UC Berkeley,PUBL Library,PUBL_Front,0,0
1/13/18 12:00 AM,UC Berkeley,SOCR Library,SOCR,0,0
1/14/18 12:00 AM,UC Berkeley,BANC Library,Bancroft,0,0
1/14/18 12:00 AM,UC Berkeley,BIOS Library,VLSB1,0,6
1/14/18 12:00 AM,UC Berkeley,BIOS Library,VLSB2,0,0
1/14/18 12:00 AM,UC Berkeley,CHEM Library,Sensor 25,0,0
1/14/18 12:00 AM,UC Berkeley,DOE Library,Doe North,1,1
1/14/18 12:00 AM,UC Berkeley,DOE Library,Doe South,42,39
1/14/18 12:00 AM,UC Berkeley,DOE STACKS,Moffit Corridor,3,2
1/14/18 12:00 AM,UC Berkeley,DOE STACKS,Stacks East,2,1
1/14/18 12:00 AM,UC Berkeley,EAL Library,EAL,0,0
1/14/18 12:00 AM,UC Berkeley,EART Library,Earth North,26,28
1/14/18 12:00 AM,UC Berkeley,EART Library,Earth South,16,12
1/14/18 12:00 AM,UC Berkeley,ENGI Library,ENGI,0,0
1/14/18 12:00 AM,UC Berkeley,ENVI Library,ENVI,0,0
1/14/18 12:00 AM,UC Berkeley,MATH Library,Sensor 24,0,6
1/14/18 12:00 AM,UC Berkeley,MOFF Library,Moffit Entry,3,1
1/14/18 12:00 AM,UC Berkeley,MOFF Library,Moffit Exit,23,25
1/14/18 12:00 AM,UC Berkeley,MOFF Library,Moffitt 4th,0,1
1/14/18 12:00 AM,UC Berkeley,MORR Library,Morrison,0,0
1/14/18 12:00 AM,UC Berkeley,NEWS Library,News,0,0
1/14/18 12:00 AM,UC Berkeley,OPTO Library,OPTO,0,0
1/14/18 12:00 AM,UC Berkeley,PUBL Library,PUBL_Back,0,0
1/14/18 12:00 AM,UC Berkeley,PUBL Library,PUBL_Front,0,0
1/14/18 12:00 AM,UC Berkeley,SOCR Library,SOCR,0,0
1/15/18 12:00 AM,UC Berkeley,BANC Library,Bancroft,0,0
1/15/18 12:00 AM,UC Berkeley,BIOS Library,VLSB1,3,8
1/15/18 12:00 AM,UC Berkeley,BIOS Library,VLSB2,0,0
1/15/18 12:00 AM,UC Berkeley,CHEM Library,Sensor 25,0,0
1/15/18 12:00 AM,UC Berkeley,DOE Library,Doe North,5,5
1/15/18 12:00 AM,UC Berkeley,DOE Library,Doe South,58,57
1/15/18 12:00 AM,UC Berkeley,DOE STACKS,Moffit Corridor,5,3
1/15/18 12:00 AM,UC Berkeley,DOE STACKS,Stacks East,7,0
1/15/18 12:00 AM,UC Berkeley,EAL Library,EAL,0,0
1/15/18 12:00 AM,UC Berkeley,EART Library,Earth North,11,10
1/15/18 12:00 AM,UC Berkeley,EART Library,Earth South,0,2
1/15/18 12:00 AM,UC Berkeley,ENGI Library,ENGI,6,4
1/15/18 12:00 AM,UC Berkeley,ENVI Library,ENVI,0,0
1/15/18 12:00 AM,UC Berkeley,MATH Library,Sensor 24,0,22
1/15/18 12:00 AM,UC Berkeley,MOFF Library,Moffit Entry,3,0
1/15/18 12:00 AM,UC Berkeley,MOFF Library,Moffit Exit,30,34
1/15/18 12:00 AM,UC Berkeley,MOFF Library,Moffitt 4th,1,1
1/15/18 12:00 AM,UC Berkeley,MORR Library,Morrison,0,0
1/15/18 12:00 AM,UC Berkeley,NEWS Library,News,0,0
1/15/18 12:00 AM,UC Berkeley,OPTO Library,OPTO,0,0
1/15/18 12:00 AM,UC Berkeley,PUBL Library,PUBL_Back,0,0
1/15/18 12:00 AM,UC Berkeley,PUBL Library,PUBL_Front,0,0
1/15/18 12:00 AM,UC Berkeley,SOCR Library,SOCR,0,0
1/16/18 12:00 AM,UC Berkeley,BANC Library,Bancroft,666,641
1/16/18 12:00 AM,UC Berkeley,BIOS Library,VLSB1,485,585
1/16/18 12:00 AM,UC Berkeley,BIOS Library,VLSB2,429,328
1/16/18 12:00 AM,UC Berkeley,CHEM Library,Sensor 25,0,0
1/16/18 12:00 AM,UC Berkeley,DOE Library,Doe North,1931,1828
1/16/18 12:00 AM,UC Berkeley,DOE Library,Doe South,1658,1767
1/16/18 12:00 AM,UC Berkeley,DOE STACKS,Moffit Corridor,555,610
1/16/18 12:00 AM,UC Berkeley,DOE STACKS,Stacks East,660,771
1/16/18 12:00 AM,UC Berkeley,EAL Library,EAL,257,161
1/16/18 12:00 AM,UC Berkeley,EART Library,Earth North,164,195
1/16/18 12:00 AM,UC Berkeley,EART Library,Earth South,201,161
1/16/18 12:00 AM,UC Berkeley,ENGI Library,ENGI,1144,1136
1/16/18 12:00 AM,UC Berkeley,ENVI Library,ENVI,658,663
1/16/18 12:00 AM,UC Berkeley,MATH Library,Sensor 24,4,431
1/16/18 12:00 AM,UC Berkeley,MOFF Library,Moffit Entry,2498,169
1/16/18 12:00 AM,UC Berkeley,MOFF Library,Moffit Exit,23,2148
1/16/18 12:00 AM,UC Berkeley,MOFF Library,Moffitt 4th,2270,2314
1/16/18 12:00 AM,UC Berkeley,MORR Library,Morrison,381,374
1/16/18 12:00 AM,UC Berkeley,NEWS Library,News,83,87
1/16/18 12:00 AM,UC Berkeley,OPTO Library,OPTO,98,100
1/16/18 12:00 AM,UC Berkeley,PUBL Library,PUBL_Back,71,69
1/16/18 12:00 AM,UC Berkeley,PUBL Library,PUBL_Front,65,76
1/16/18 12:00 AM,UC Berkeley,SOCR Library,SOCR,197,185
1/17/18 12:00 AM,UC Berkeley,BANC Library,Bancroft,690,763
